as_of,B00241,B07223,B03193,B15709,B04687,B05548,B05011,B13104,B06753,B08336,B10749,B10612
10/20/2017,59.9465,238.754,621.593,46.2211,3806.93,84.0375,125.15,87.0576,97.9141,104.718,69.2555,183.219
10/21/2017,59.9465,238.754,621.593,46.2211,3806.93,84.0375,125.15,87.0576,97.9141,104.718,69.2555,183.219
10/22/2017,59.9465,238.754,621.593,46.2211,3806.93,84.0375,125.15,87.0576,97.9141,104.718,69.2555,183.219
10/23/2017,59.6091,237.898,618.643,45.9294,3794.86,83.7151,124.838,86.9249,97.5421,104.312,69.1571,182.606
10/24/2017,59.6091,238.754,619.823,46.0266,3800.9,83.8509,125.098,87.0576,97.8265,104.486,69.2801,183.096
10/25/2017,59.4966,238.326,617.267,45.8969,3776.76,83.4605,124.423,87.1335,97.5859,103.998,68.9849,181.503
10/26/2017,59.6091,239.325,618.053,45.9618,3782.8,83.5624,124.838,87.5126,96.7544,104.126,68.9849,182.239
10/27/2017,60.2839,241.751,625.133,46.2535,3782.8,84.2242,125.409,88.4605,97.9141,104.962,69.2555,183.219
10/28/2017,60.2839,241.751,625.133,46.2535,3782.8,84.2242,125.409,88.4605,97.9141,104.962,69.2555,183.219
10/29/2017,60.2839,241.751,625.133,46.2535,3782.8,84.2242,125.409,88.4605,97.9141,104.962,69.2555,183.219
10/30/2017,59.9465,241.466,623.559,46.1886,3770.73,83.9697,124.735,87.816,97.9578,104.637,69.0095,182.116
10/31/2017,60.1714,242.037,624.543,46.2535,3764.7,84.0545,124.89,87.6833,98.0672,104.742,69.0095,182.239
11/1/2017,60.2839,242.179,625.919,46.0266,3782.8,84.1903,124.994,87.7022,98.0235,104.904,69.2309,182.239
11/2/2017,60.2839,243.178,625.919,46.1562,3782.8,84.2072,124.89,88.271,98.2423,104.939,69.4031,182.239
11/3/2017,60.5088,244.177,628.672,46.2859,3788.83,84.4788,125.098,88.4226,98.7893,105.276,69.5015,182.484
11/4/2017,60.5088,244.177,628.672,46.2859,3788.83,84.4788,125.098,88.4226,98.7893,105.276,69.5015,182.484
11/5/2017,60.5088,244.177,628.672,46.2859,3788.83,84.4788,125.098,88.4226,98.7893,105.276,69.5015,182.484
11/6/2017,60.7337,245.034,631.229,46.4155,3800.9,84.5975,125.098,88.233,98.5923,105.416,69.5753,182.729
11/7/2017,60.7337,244.605,628.672,46.1562,3800.9,84.5806,125.098,88.252,98.3517,105.404,69.5261,182.361
11/8/2017,60.3963,244.891,629.065,46.3183,3788.83,84.6994,125.15,88.4795,98.8111,105.555,69.5261,182.851
11/9/2017,59.9465,243.749,626.902,46.0914,3776.76,84.3939,124.683,88.1951,98.4829,105.183,69.3047,182.361
11/10/2017,60.0589,243.464,625.722,46.0266,3782.8,84.36,124.683,88.1193,98.1985,105.125,69.1079,181.993
11/11/2017,60.0589,243.464,625.722,46.0266,3782.8,84.36,124.683,88.1193,98.1985,105.125,69.1079,181.993
11/12/2017,60.0589,243.464,625.722,46.0266,3782.8,84.36,124.683,88.1193,98.1985,105.125,69.1079,181.993
11/13/2017,59.9465,243.892,626.116,45.9942,3776.76,84.4278,124.786,88.3847,98.4392,105.23,69.1325,182.116
11/14/2017,59.7215,243.606,624.543,45.8321,3764.7,84.2581,124.579,88.4226,98.2641,105.009,68.9849,181.748
11/15/2017,59.3841,242.607,621.593,45.7024,3758.66,83.7999,123.853,87.8539,97.8265,104.451,68.7389,180.768
11/16/2017,60.1714,244.463,627.099,46.1886,3788.83,84.5127,124.735,88.5933,98.9643,105.334,69.0587,182.239
11/17/2017,60.0589,244.463,627.099,46.2211,3788.83,84.2921,124.268,88.4037,98.5486,105.067,68.8619,182.116
11/18/2017,60.0589,244.463,627.099,46.2211,3788.83,84.2921,124.268,88.4037,98.5486,105.067,68.8619,182.116
11/19/2017,60.0589,244.463,627.099,46.2211,3788.83,84.2921,124.268,88.4037,98.5486,105.067,68.8619,182.116
11/20/2017,60.1714,245.034,628.475,46.1886,3800.9,84.4109,124.527,88.5933,98.7893,105.206,68.8619,182.361
11/21/2017,60.6213,246.889,632.212,46.3507,3819,84.9539,125.253,89.162,99.7958,105.892,69.3047,183.342
11/22/2017,60.5088,246.461,631.622,46.3507,3819,84.903,125.15,88.8018,99.8614,105.822,69.2555,183.096
11/23/2017,60.5088,246.461,631.622,46.3507,3819,84.903,125.15,88.8018,99.8614,105.822,69.2555,183.096
11/24/2017,60.5088,247.174,632.998,46.4804,3819,85.0897,125.357,89.1241,100.19,106.043,69.3539,183.587
11/25/2017,60.5088,247.174,632.998,46.4804,3819,85.0897,125.357,89.1241,100.19,106.043,69.3539,183.587
11/26/2017,60.5088,247.174,632.998,46.4804,3819,85.0897,125.357,89.1241,100.19,106.043,69.3539,183.587
11/27/2017,60.3963,247.174,632.015,46.4804,3812.96,85.0557,125.357,89.2758,100.343,106.02,69.3293,183.096
11/28/2017,61.1836,249.172,636.341,46.8369,3855.19,85.9043,126.602,90.072,100.912,107.066,70.1658,185.425
11/29/2017,61.2961,248.601,633.195,46.7073,3885.36,85.8873,126.966,89.9583,100.321,107.043,70.4856,185.67
11/30/2017,61.521,250.599,638.111,47.161,3909.49,86.617,127.9,90.7166,101.371,107.949,70.9285,187.141
12/1/2017,61.521,249.6,635.751,46.999,3915.53,86.4473,127.952,90.4702,100.715,107.74,70.9531,186.528
12/2/2017,61.521,249.6,635.751,46.999,3915.53,86.4473,127.952,90.4702,100.715,107.74,70.9531,186.528
12/3/2017,61.521,249.6,635.751,46.999,3915.53,86.4473,127.952,90.4702,100.715,107.74,70.9531,186.528
12/4/2017,61.521,248.173,631.229,46.8045,3927.59,86.3455,128.419,89.8256,99.8176,107.624,71.1253,186.528
12/5/2017,61.0712,247.602,629.655,46.7073,3903.46,86.0231,127.9,89.7497,99.7301,107.229,70.6332,185.302
12/6/2017,60.9587,247.888,629.065,46.8693,3879.33,86.0216,127.687,89.9204,99.9489,107.217,70.4856,184.935
12/7/2017,61.1836,248.887,631.622,47.161,3885.36,86.2854,127.852,89.8635,100.496,107.554,70.6332,185.425
12/8/2017,61.4086,250.599,635.948,47.4203,3915.53,86.7779,128.346,90.3754,101.24,108.158,71.0761,186.528
12/9/2017,61.4086,250.599,635.948,47.4203,3915.53,86.7779,128.346,90.3754,101.24,108.158,71.0761,186.528
12/10/2017,61.4086,250.599,635.948,47.4203,3915.53,86.7779,128.346,90.3754,101.24,108.158,71.0761,186.528
12/11/2017,61.4086,250.885,637.914,47.5176,3921.56,87.0417,128.621,90.6218,101.546,108.507,71.3221,186.65
12/12/2017,61.4086,250.457,637.718,47.6148,3933.63,87.1824,128.841,90.7356,101.59,108.681,71.4943,186.528
12/13/2017,61.521,250.599,638.504,47.7769,3927.59,87.1472,128.841,90.9252,101.82,108.635,71.2483,186.528
12/14/2017,61.0712,248.887,635.948,47.4203,3903.46,86.813,128.401,90.546,101.299,108.205,70.9285,184.812
12/15/2017,61.8584,250.742,640.471,47.9523,3934.17,87.5869,129.171,91.2664,102.274,109.179,71.6082,186.773
12/16/2017,61.8584,250.742,640.471,47.9523,3934.17,87.5869,129.171,91.2664,102.274,109.179,71.6082,186.773
12/17/2017,61.8584,250.742,640.471,47.9523,3934.17,87.5869,129.171,91.2664,102.274,109.179,71.6082,186.773
12/18/2017,62.1959,252.883,644.463,48.1964,3954.59,88.0618,129.83,91.4939,102.841,109.774,71.9328,188.195
12/19/2017,61.9709,251.884,644.054,48.022,3954.59,87.7804,129.5,91.3991,102.478,109.424,71.7164,187.689
12/20/2017,62.1959,251.598,644.872,47.9871,3961.4,87.7276,129.391,91.2089,102.388,109.342,71.6893,187.942
12/21/2017,62.4208,252.312,646.099,48.1615,3981.81,87.9035,129.688,91.1117,102.524,109.564,71.9598,188.827
12/22/2017,62.3083,251.884,646.303,48.1266,3975.01,87.8507,129.633,90.9366,102.569,109.506,71.9057,189.08
12/23/2017,62.3083,251.884,646.303,48.1266,3975.01,87.8507,129.633,90.9366,102.569,109.506,71.9057,189.08
12/24/2017,62.3083,251.884,646.303,48.1266,3975.01,87.8507,129.633,90.9366,102.569,109.506,71.9057,189.08
12/25/2017,62.3083,251.884,646.303,48.1266,3975.01,87.8507,129.633,90.9366,102.569,109.506,71.9057,189.08
12/26/2017,62.1959,251.741,645.076,48.1964,3981.81,87.7628,129.523,90.8394,102.41,109.401,71.8246,189.08
12/27/2017,62.1959,252.169,645.69,48.301,3981.81,87.8331,129.854,90.995,102.433,109.494,71.8982,189.206
12/28/2017,62.3083,252.848,647.531,48.4056,3988.62,88.009,130.074,91.0533,102.592,109.716,72.0885,189.459
12/29/2017,61.9709,251.686,644.054,48.1266,3968.2,87.5693,129.633,90.7227,102.002,109.155,71.7895,188.701
12/30/2017,61.9709,251.686,644.054,48.1266,3968.2,87.5693,129.633,90.7227,102.002,109.155,71.7895,188.701
12/31/2017,61.9709,251.686,644.054,48.1266,3968.2,87.5693,129.633,90.7227,102.002,109.155,71.7895,188.701
1/1/2018,61.9709,251.686,644.054,48.1266,3968.2,87.5693,129.633,90.7227,102.002,109.155,71.7895,188.701
1/2/2018,62.9831,253.866,652.235,48.8241,3995.43,88.2904,130.129,91.1506,102.728,110.066,72.306,190.344
1/3/2018,63.0956,256.481,657.348,49.2426,4015.85,88.8532,130.791,91.6173,103.522,110.767,72.5234,191.734
1/4/2018,63.433,258.37,659.189,49.4518,4036.27,89.2402,131.562,92.2202,103.749,111.234,72.8496,192.492
1/5/2018,63.9954,260.986,663.279,49.8355,4049.88,89.8557,132.224,93.1148,104.747,112.017,73.2574,193.251
1/6/2018,63.9954,260.986,663.279,49.8355,4049.88,89.8557,132.224,93.1148,104.747,112.017,73.2574,193.251
1/7/2018,63.9954,260.986,663.279,49.8355,4049.88,89.8557,132.224,93.1148,104.747,112.017,73.2574,193.251
1/8/2018,64.2203,261.567,665.12,49.975,4049.88,90.014,132.444,93.2315,105.019,112.204,73.3117,193.503
1/9/2018,64.2203,262.294,666.756,50.0447,4056.69,90.1547,132.499,93.5426,105.337,112.391,73.3661,194.262
1/10/2018,63.7704,261.567,664.711,49.975,4056.69,90.0492,132.113,93.3092,104.997,112.262,73.3661,194.135
1/11/2018,64.4453,263.892,670.233,50.3237,4090.72,90.6999,132.83,93.7371,105.859,113.057,74.0185,195.905
1/12/2018,64.7827,266.363,676.369,50.6376,4111.14,91.3155,133.767,94.4955,106.653,113.828,74.5621,197.801
1/13/2018,64.7827,266.363,676.369,50.6376,4111.14,91.3155,133.767,94.4955,106.653,113.828,74.5621,197.801
1/14/2018,64.7827,266.363,676.369,50.6376,4111.14,91.3155,133.767,94.4955,106.653,113.828,74.5621,197.801
1/15/2018,64.7827,266.363,676.369,50.6376,4111.14,91.3155,133.767,94.4955,106.653,113.828,74.5621,197.801
1/16/2018,64.5577,265.055,673.301,50.3935,4097.53,90.9813,133.602,94.126,106.244,113.43,74.2903,196.79
1/17/2018,65.2325,267.961,679.232,50.8468,4138.36,91.8431,134.814,95.079,107.288,114.493,74.8883,198.433
1/18/2018,65.345,267.67,679.437,50.7771,4124.75,91.7024,134.538,95.2151,107.197,114.318,74.834,198.685
1/19/2018,65.7949,270.286,682.3,51.1258,4138.36,92.1069,134.924,95.8569,107.583,114.82,75.0514,200.076
1/20/2018,65.7949,270.286,682.3,51.1258,4138.36,92.1069,134.924,95.8569,107.583,114.82,75.0514,200.076
1/21/2018,65.7949,270.286,682.3,51.1258,4138.36,92.1069,134.924,95.8569,107.583,114.82,75.0514,200.076
1/22/2018,66.2448,272.321,687.822,51.5094,4186.01,92.8456,135.971,96.2847,108.218,115.755,75.5679,201.213
1/23/2018,66.3572,273.483,691.299,51.6489,4186.01,93.0567,136.027,95.8374,108.513,116.012,75.6223,201.719
1/24/2018,66.1323,272.756,691.913,51.5443,4192.82,93.0039,135.916,96.0708,108.173,115.942,75.731,202.098
1/25/2018,65.7949,273.338,693.754,51.5443,4186.01,93.0567,135.916,96.557,108.332,116.012,75.7038,202.73
1/26/2018,67.1445,276.389,703.775,51.8582,4240.46,94.1647,137.294,97.6266,109.443,117.39,76.5736,205.51
1/27/2018,67.1445,276.389,703.775,51.8582,4240.46,94.1647,137.294,97.6266,109.443,117.39,76.5736,205.51
1/28/2018,67.1445,276.389,703.775,51.8582,4240.46,94.1647,137.294,97.6266,109.443,117.39,76.5736,205.51
1/29/2018,66.9196,274.064,702.139,51.4746,4220.04,93.5315,136.247,96.8487,108.422,116.608,76.0844,203.867
1/30/2018,66.0198,271.013,693.14,51.0909,4165.59,92.5115,134.759,95.993,107.401,115.346,75.0786,200.96
1/31/2018,65.5699,272.175,690.277,51.2304,4151.98,92.5642,134.704,96.1097,107.946,115.404,74.9427,200.329
2/1/2018,65.6824,271.013,692.117,51.6489,4158.78,92.5291,134.704,95.8374,107.492,115.346,75.0242,200.581
2/2/2018,64.5577,265.781,680.255,50.4981,4083.91,90.5592,131.783,93.8927,105.45,112.905,73.4476,196.158
2/3/2018,64.5577,265.781,680.255,50.4981,4083.91,90.5592,131.783,93.8927,105.45,112.905,73.4476,196.158
2/4/2018,64.5577,265.781,680.255,50.4981,4083.91,90.5592,131.783,93.8927,105.45,112.905,73.4476,196.158
2/5/2018,61.9709,255.755,657.143,48.7544,3940.98,86.8306,126.822,90.1587,101.344,108.279,70.4304,188.448
2/6/2018,62.6457,259.823,667.37,49.5565,3988.62,88.3783,128.531,91.3839,103.318,110.183,71.3818,191.734
2/7/2018,62.4208,258.08,665.324,49.2077,3975.01,87.9211,128.035,91.0533,102.637,109.634,71.1099,190.723
2/8/2018,60.1714,248.344,642.213,47.3245,3845.68,84.6497,123.625,87.7861,98.4853,105.534,68.6907,183.898
2/9/2018,60.9587,251.831,648.349,47.9174,3879.72,85.9336,125.169,89.3225,100.028,107.146,69.5877,186.173
2/10/2018,60.9587,251.831,648.349,47.9174,3879.72,85.9336,125.169,89.3225,100.028,107.146,69.5877,186.173
2/11/2018,60.9587,251.831,648.349,47.9174,3879.72,85.9336,125.169,89.3225,100.028,107.146,69.5877,186.173
2/12/2018,61.746,255.609,657.552,48.4754,3920.56,87.1296,126.657,90.606,101.412,108.641,70.4032,188.321
2/13/2018,61.4086,255.9,658.984,48.4405,3940.98,87.3583,126.877,90.8199,101.752,108.933,70.5119,188.448
2/14/2018,62.6457,259.969,670.028,49.1031,3988.62,88.5542,127.98,91.8118,103.318,110.417,71.5449,191.481
2/15/2018,63.5455,262.73,677.391,49.5913,4015.85,89.6447,129.413,92.9008,104.906,111.783,72.2788,193.756
2/16/2018,63.7704,263.602,677.187,49.5565,4015.85,89.6974,129.578,93.1537,104.611,111.83,72.2788,193.883
2/17/2018,63.7704,263.602,677.187,49.5565,4015.85,89.6974,129.578,93.1537,104.611,111.83,72.2788,193.883
2/18/2018,63.7704,263.602,677.187,49.5565,4015.85,89.6974,129.578,93.1537,104.611,111.83,72.2788,193.883
2/19/2018,63.7704,263.602,677.187,49.5565,4015.85,89.6974,129.578,93.1537,104.611,111.83,72.2788,193.883
2/20/2018,63.8829,263.166,674.937,49.417,3988.62,89.1698,128.531,92.4146,104.225,111.188,71.871,192.492
2/21/2018,63.658,262.003,673.71,49.1729,3968.2,88.6773,127.649,91.9285,103.84,110.58,71.4905,191.228
2/22/2018,63.5455,262.148,673.301,49.1729,3961.4,88.7829,127.869,92.3563,103.998,110.697,71.4633,191.355
2/23/2018,64.5577,266.217,682.914,49.975,4015.85,90.2075,129.578,93.4259,105.586,112.473,72.6322,193.756
2/24/2018,64.5577,266.217,682.914,49.975,4015.85,90.2075,129.578,93.4259,105.586,112.473,72.6322,193.756
2/25/2018,64.5577,266.217,682.914,49.975,4015.85,90.2075,129.578,93.4259,105.586,112.473,72.6322,193.756
2/26/2018,64.8951,269.124,690.686,50.3935,4063.49,91.2803,131.176,94.6706,106.766,113.816,73.4748,195.399
2/27/2018,64.2203,264.764,682.505,49.7308,4015.85,90.1371,129.413,93.7371,105.45,112.379,72.4962,192.998
2/28/2018,63.2081,262.439,676.369,49.3821,3975.01,89.1346,127.814,92.9397,104.52,111.141,71.5992,190.596
3/1/2018,62.5333,259.097,669.21,48.7195,3934.17,87.9562,126.271,91.5395,103.25,109.681,70.8109,189.08
3/2/2018,63.0956,260.259,675.142,49.1729,3947.78,88.4135,126.492,92.0452,103.84,110.253,71.1099,190.217
3/3/2018,63.0956,260.259,675.142,49.1729,3947.78,88.4135,126.492,92.0452,103.84,110.253,71.1099,190.217
3/4/2018,63.0956,260.259,675.142,49.1729,3947.78,88.4135,126.492,92.0452,103.84,110.253,71.1099,190.217
3/5/2018,63.658,262.439,682.3,49.7657,3981.81,89.3809,127.759,92.8231,104.997,111.468,71.8439,192.619
3/6/2018,64.1078,264.183,686.186,50.0098,3988.62,89.6271,128.145,92.9786,105.291,111.76,71.9798,193.503
3/7/2018,64.1078,264.328,687.822,50.1145,3981.81,89.5919,127.704,93.1342,105.541,111.713,71.8982,193.124
3/8/2018,64.4453,265.055,688.845,50.3935,3975.01,90.014,128.421,93.8538,105.904,112.251,72.1701,193.124
3/9/2018,65.6824,269.85,701.526,51.1956,4029.46,91.5793,130.515,95.2151,107.674,114.201,73.3117,196.41
3/10/2018,65.6824,269.85,701.526,51.1956,4029.46,91.5793,130.515,95.2151,107.674,114.201,73.3117,196.41
3/11/2018,65.6824,269.85,701.526,51.1956,4029.46,91.5793,130.515,95.2151,107.674,114.201,73.3117,196.41
3/12/2018,65.7949,269.269,700.298,51.3351,4015.85,91.4562,130.295,95.0984,107.538,114.061,73.1758,196.031
3/13/2018,65.2325,267.67,696.208,50.9514,4002.23,90.8934,129.688,94.7872,106.585,113.337,72.7409,194.894
3/14/2018,64.8951,266.363,694.367,50.8119,3981.81,90.3833,128.862,94.2248,106.335,112.718,72.3603,193.503
3/15/2018,64.6702,266.363,692.526,50.5678,3968.2,90.3306,128.806,94.4391,106.38,112.636,72.306,192.492
3/16/2018,64.7827,267.234,692.526,50.7422,3988.62,90.4889,129.082,94.4196,106.335,112.835,72.5234,193.377
3/17/2018,64.7827,267.234,692.526,50.7422,3988.62,90.4889,129.082,94.4196,106.335,112.835,72.5234,193.377
3/18/2018,64.7827,267.234,692.526,50.7422,3988.62,90.4889,129.082,94.4196,106.335,112.835,72.5234,193.377
3/19/2018,63.8829,264.183,684.345,49.9401,3947.78,89.205,127.373,93.2311,104.838,111.234,71.6536,191.102
3/20/2018,63.9954,265.636,687.618,50.0447,3954.59,89.3281,127.539,93.0557,105.223,111.398,71.6536,191.86
3/21/2018,64.1078,264.909,688.436,50.0098,3975.01,89.1698,127.373,92.6271,104.906,111.199,71.7351,192.24
3/22/2018,62.5333,257.498,669.415,48.7892,3893.33,86.9361,124.507,90.1526,102.592,108.408,70.0226,187.31
3/23/2018,61.0712,251.686,658.575,47.8476,3838.88,85.107,122.027,88.477,100.754,106.142,68.5819,183.898
3/24/2018,61.0712,251.686,658.575,47.8476,3838.88,85.107,122.027,88.477,100.754,106.142,68.5819,183.898
3/25/2018,61.0712,251.686,658.575,47.8476,3838.88,85.107,122.027,88.477,100.754,106.142,68.5819,183.898
3/26/2018,62.7582,259.242,674.937,49.0682,3927.36,87.411,124.893,90.815,103.658,109.015,70.4032,188.701
3/27/2018,61.521,254.301,661.438,48.022,3872.91,85.9161,123.405,89.7045,101.389,107.135,69.479,185.288
3/28/2018,61.2961,253.43,655.916,47.8476,3872.91,85.6698,123.476,89.4901,101.049,106.843,69.4593,185.162
3/29/2018,62.0834,257.208,665.324,48.58,3913.75,86.8482,125.134,90.6007,102.637,108.314,70.333,187.31
3/30/2018,62.0834,257.208,665.324,48.58,3913.75,86.8482,125.134,90.6007,102.637,108.314,70.333,187.31
3/31/2018,62.0834,257.208,665.324,48.58,3913.75,86.8482,125.134,90.6007,102.637,108.314,70.333,187.31
4/1/2018,62.0834,257.208,665.324,48.58,3913.75,86.8482,125.134,90.6007,102.637,108.314,70.333,187.31
4/2/2018,60.5088,251.105,649.985,47.3943,3838.88,84.9136,122.703,88.8277,100.436,105.896,68.8586,182.887
4/3/2018,61.2961,254.011,656.939,47.9174,3879.72,85.9864,124.084,90.1136,101.208,107.24,69.7323,185.035
4/4/2018,61.8584,257.353,662.666,48.5451,3920.56,86.9889,125.411,91.1852,102.319,108.49,70.4149,187.689
4/5/2018,62.1959,259.387,666.756,48.8938,3940.98,87.5869,126.185,91.6723,103.136,109.249,70.9063,189.08
4/6/2018,60.8462,253.43,652.848,47.6732,3872.91,85.6698,123.974,89.7045,100.845,106.855,69.5139,184.783
4/7/2018,60.8462,253.43,652.848,47.6732,3872.91,85.6698,123.974,89.7045,100.845,106.855,69.5139,184.783
4/8/2018,60.8462,253.43,652.848,47.6732,3872.91,85.6698,123.974,89.7045,100.845,106.855,69.5139,184.783
4/9/2018,60.9587,253.866,655.303,47.8128,3879.72,85.9864,124.25,89.9967,101.162,107.243,69.7596,185.035
4/10/2018,61.9709,258.37,667.165,48.5451,3940.98,87.4286,125.798,91.3021,102.887,109.039,70.879,187.942
4/11/2018,61.746,256.917,666.347,48.4405,3934.17,86.9537,125.079,90.5813,102.319,108.44,70.4968,187.184
4/12/2018,62.1959,258.952,672.074,48.859,3961.4,87.6748,125.853,91.2827,103.114,109.356,71.0428,188.448
4/13/2018,61.9709,257.498,670.438,48.6497,3954.59,87.4286,125.632,91.2437,102.977,109.039,70.7698,187.689
4/14/2018,61.9709,257.498,670.438,48.6497,3954.59,87.4286,125.632,91.2437,102.977,109.039,70.7698,187.689
4/15/2018,61.9709,257.498,670.438,48.6497,3954.59,87.4286,125.632,91.2437,102.977,109.039,70.7698,187.689
4/16/2018,62.4208,259.678,674.324,48.9636,3981.81,88.1321,126.848,92.5491,104.021,109.932,71.234,189.333
4/17/2018,63.0956,263.456,684.55,49.5565,4002.23,89.0643,127.788,93.6402,105.609,111.094,71.6981,190.723
4/18/2018,63.2081,264.328,687.209,49.5565,4002.23,89.1522,127.732,93.6013,106.017,111.188,71.7527,191.355
4/19/2018,62.6457,262.875,683.732,49.1031,3995.43,88.6422,127.124,93.0362,105.405,110.566,71.4797,190.344
4/20/2018,62.4208,260.986,678.823,48.7195,3975.01,87.8859,126.185,92.1984,104.747,109.626,71.0155,189.333
4/21/2018,62.4208,260.986,678.823,48.7195,3975.01,87.8859,126.185,92.1984,104.747,109.626,71.0155,189.333
4/22/2018,62.4208,260.986,678.823,48.7195,3975.01,87.8859,126.185,92.1984,104.747,109.626,71.0155,189.333
4/23/2018,62.4208,260.405,678.005,48.7195,3981.81,87.9035,126.24,92.2569,104.497,109.638,71.1248,189.838
4/24/2018,61.8584,256.191,668.801,47.9174,3954.59,86.7251,124.692,90.7566,102.478,108.17,70.6606,187.31
4/25/2018,61.0712,256.191,669.619,47.9871,3968.2,86.8834,124.969,90.6787,102.751,108.37,70.8244,187.31
4/26/2018,61.4086,259.678,675.551,48.8241,3981.81,87.798,125.632,91.9451,104.18,109.497,71.1521,189.08
4/27/2018,61.2961,259.969,676.778,48.9636,3975.01,87.8859,125.577,92.062,104.361,109.626,71.3159,189.08
4/28/2018,61.2961,259.969,676.778,48.9636,3975.01,87.8859,125.577,92.062,104.361,109.626,71.3159,189.08
4/29/2018,61.2961,259.969,676.778,48.9636,3975.01,87.8859,125.577,92.062,104.361,109.626,71.3159,189.08
4/30/2018,60.6213,257.934,671.869,48.58,3940.98,87.1648,124.748,91.2437,103.681,108.734,70.6606,187.437
5/1/2018,60.9587,259.097,673.71,48.7195,3940.98,87.3934,124.748,91.5749,104.339,109.016,70.7425,187.816
5/2/2018,60.6213,258.516,670.028,48.58,3906.94,86.7603,123.642,90.854,103.613,108.229,70.0053,186.426
5/3/2018,60.5088,257.934,668.392,48.5102,3886.52,86.5844,123.587,90.815,103.477,107.994,69.6504,186.046
5/4/2018,61.4086,262.003,675.346,49.138,3927.36,87.71,125.3,91.7698,105.11,109.403,70.5241,188.195
5/5/2018,61.4086,262.003,675.346,49.138,3927.36,87.71,125.3,91.7698,105.11,109.403,70.5241,188.195
5/6/2018,61.4086,262.003,675.346,49.138,3927.36,87.71,125.3,91.7698,105.11,109.403,70.5241,188.195
5/7/2018,61.6335,262.875,678.619,49.3821,3927.36,88.009,125.632,91.7893,105.836,109.779,70.6879,188.827
5/8/2018,61.746,263.02,680.05,49.3124,3940.98,87.9738,125.3,91.4385,105.745,109.744,70.5787,189.712
5/9/2018,61.4086,265.2,684.754,49.975,3961.4,88.8356,126.406,92.1205,106.812,110.824,71.234,191.355
