as_of,B12997,B01157,B09833,B06061,B11293,B05947,B13835,B14040,B04313,B11222,B08385,B11999,B02396,B04312,B07347,B13177,B04841,B13086
1/6/2018,90.9261,43.9558,155.778,27.5613,96.267,90.1879,73.4066,138.49,130.345,135.708,86.07,68.3184,157.41,155.055,44.6599,79.8033,3374.39,131.797
1/7/2018,90.9261,43.9558,155.778,27.5613,96.267,90.1879,73.4066,138.49,130.345,135.708,86.07,68.3184,157.41,155.055,44.6599,79.8033,3374.39,131.797
1/8/2018,91.1858,44.0796,156.037,27.6277,96.8624,90.842,73.7579,138.522,130.802,136.916,86.3155,68.365,157.913,155.62,44.8937,80.072,3380.46,132.489
1/9/2018,91.03,44.1539,155.951,27.5879,97.6564,90.6376,73.8612,138.395,131.005,135.761,86.261,68.598,157.913,155.878,45.2055,80.1727,3380.46,132.853
1/10/2018,90.7184,44.1044,155.605,27.5214,97.1932,90.1879,73.5306,137.789,130.599,136.155,86.1245,68.3883,157.374,155.415,45.2055,80.0384,3365.29,132.344
1/11/2018,91.7051,44.5749,157.206,27.8005,98.6488,91.1691,74.3157,139.67,131.665,139.385,87.3933,69.1106,159.493,156.649,45.5952,80.8445,3410.81,133.199
1/12/2018,91.9128,44.8225,157.855,27.8935,99.3766,91.5779,74.7702,139.989,132.476,139.595,87.6525,69.4136,160.607,157.626,46.0629,81.3819,3432.05,134.073
1/13/2018,91.9128,44.8225,157.855,27.8935,99.3766,91.5779,74.7702,139.989,132.476,139.595,87.6525,69.4136,160.607,157.626,46.0629,81.3819,3432.05,134.073
1/14/2018,91.9128,44.8225,157.855,27.8935,99.3766,91.5779,74.7702,139.989,132.476,139.595,87.6525,69.4136,160.607,157.626,46.0629,81.3819,3432.05,134.073
1/15/2018,91.9128,44.8225,157.855,27.8935,99.3766,91.5779,74.7702,139.989,132.476,139.595,87.6525,69.4136,160.607,157.626,46.0629,81.3819,3432.05,134.073
1/16/2018,91.2377,44.4511,156.557,27.6942,98.2518,91.1282,74.1917,139.256,131.411,137.441,86.793,68.9242,159.206,156.34,45.6731,80.7773,3386.53,133.582
1/17/2018,91.757,44.7978,157.855,27.9068,98.9796,91.4961,74.9149,140.404,132.832,139.595,87.5161,69.064,160.032,158.038,46.1408,81.4155,3413.84,135.056
1/18/2018,91.3935,44.6987,157.033,27.8536,99.1781,91.1691,75.0182,140.021,133.187,139.7,87.1477,69.0174,159.206,158.449,46.2967,81.0124,3422.94,135.421
1/19/2018,92.1205,45.0949,158.202,28.053,100.038,91.8232,75.7619,141.488,134.049,140.986,88.13,69.5534,161.11,159.477,46.7643,81.4826,3468.46,136.622
1/20/2018,92.1205,45.0949,158.202,28.053,100.038,91.8232,75.7619,141.488,134.049,140.986,88.13,69.5534,161.11,159.477,46.7643,81.4826,3468.46,136.622
1/21/2018,92.1205,45.0949,158.202,28.053,100.038,91.8232,75.7619,141.488,134.049,140.986,88.13,69.5534,161.11,159.477,46.7643,81.4826,3468.46,136.622
1/22/2018,92.4321,45.3921,159.197,28.146,101.163,92.0685,76.2785,141.647,134.607,141.669,88.7302,69.8563,161.72,160.146,47.3878,82.1208,3492.74,136.932
1/23/2018,92.7436,45.5407,159.5,28.1593,101.626,92.4364,76.5264,141.966,135.267,142.641,89.0576,70.1825,161.864,160.917,47.8555,82.2551,3510.94,137.587
1/24/2018,92.7436,45.4911,159.543,28.053,101.56,92.4364,76.2991,141.424,134.76,141.275,88.662,69.9495,163.014,160.3,47.8555,82.188,3498.81,137.114
1/25/2018,92.6398,45.4416,159.154,27.9998,101.825,92.232,76.1751,141.743,134.506,139.542,88.6757,69.6233,163.229,159.992,47.9334,81.9864,3513.98,137.096
1/26/2018,92.8475,45.8378,160.236,28.1991,102.751,92.5591,77.1255,142.381,135.724,141.013,89.1395,70.2757,164.846,161.483,48.4011,82.6918,3550.39,138.607
1/27/2018,92.8475,45.8378,160.236,28.1991,102.751,92.5591,77.1255,142.381,135.724,141.013,89.1395,70.2757,164.846,161.483,48.4011,82.6918,3550.39,138.607
1/28/2018,92.8475,45.8378,160.236,28.1991,102.751,92.5591,77.1255,142.381,135.724,141.013,89.1395,70.2757,164.846,161.483,48.4011,82.6918,3550.39,138.607
1/29/2018,92.1205,45.5159,159.154,28.0662,101.957,91.7414,76.547,141.169,134.557,140.277,88.5256,70.1126,163.983,160.043,48.4011,82.0872,3526.12,138.152
1/30/2018,91.2377,45.0454,157.509,27.8669,101.362,91.1691,75.8446,140.18,133.542,136.575,87.6661,69.3204,162.906,158.86,47.7775,81.2811,3486.67,136.768
1/31/2018,91.1339,45.0206,157.422,27.8005,101.031,90.842,75.7,139.702,133.288,135.892,87.4615,69.3204,161.756,158.603,47.6996,81.2811,3486.67,136.75
2/1/2018,90.9781,45.0454,157.725,27.7739,101.626,91.0464,75.6793,139.734,133.39,135.367,87.6116,69.4602,161.756,158.706,47.7775,81.4826,3486.67,137.296
2/2/2018,89.4722,44.1787,154.696,27.3885,99.3766,89.7382,74.0678,137.119,130.65,130.929,85.9335,67.9689,158.344,155.466,46.8423,79.8033,3413.84,135.439
2/3/2018,89.4722,44.1787,154.696,27.3885,99.3766,89.7382,74.0678,137.119,130.65,130.929,85.9335,67.9689,158.344,155.466,46.8423,79.8033,3413.84,135.439
2/4/2018,89.4722,44.1787,154.696,27.3885,99.3766,89.7382,74.0678,137.119,130.65,130.929,85.9335,67.9689,158.344,155.466,46.8423,79.8033,3413.84,135.439
2/5/2018,86.7719,42.6433,149.328,26.5247,95.87,86.9172,71.4646,132.75,126.134,126.465,82.9868,65.8951,152.812,150.066,44.8937,76.8476,3295.49,130.833
2/6/2018,87.1354,43.1633,150.887,26.6178,97.1271,87.4487,72.6422,133.994,127.707,129.327,83.778,66.6407,154.752,151.969,45.2055,77.6537,3331.91,131.888
2/7/2018,87.3431,43.1633,150.584,26.631,97.1271,87.2852,72.5802,134.632,127.504,128.986,83.7917,66.6174,154.68,151.66,45.2835,77.6873,3334.94,131.397
2/8/2018,84.7467,41.628,145.476,25.8071,93.2235,84.3416,69.8117,130.646,122.278,123.025,81.0905,64.2408,149.974,145.438,43.8805,74.7988,3219.63,127.064
2/9/2018,85.5776,42.0985,146.818,26.033,93.8851,84.9957,70.7414,132.176,123.547,123.786,81.8545,64.8699,150.621,146.929,44.1923,75.7392,3253.01,128.284
2/10/2018,85.5776,42.0985,146.818,26.033,93.8851,84.9957,70.7414,132.176,123.547,123.786,81.8545,64.8699,150.621,146.929,44.1923,75.7392,3253.01,128.284
2/11/2018,85.5776,42.0985,146.818,26.033,93.8851,84.9957,70.7414,132.176,123.547,123.786,81.8545,64.8699,150.621,146.929,44.1923,75.7392,3253.01,128.284
2/12/2018,86.2526,42.6681,148.376,26.2589,95.076,86.1405,71.7331,132.942,125.627,125.861,82.7276,65.5689,152.596,149.398,44.9717,76.7468,3304.6,129.904
2/13/2018,86.4084,42.7919,148.809,26.3121,95.3407,86.5084,72.0637,133.261,125.931,125.782,83.0414,65.5922,152.488,149.809,45.2055,76.8812,3334.94,130.323
2/14/2018,87.447,43.6339,151.19,26.7241,97.4579,87.7758,73.4066,135.206,128.214,129.432,84.542,66.6407,155.47,152.535,46.1408,78.2247,3407.77,132.963
2/15/2018,87.9143,44.1044,152.705,26.9101,98.5165,88.2255,74.295,136.226,129.838,131.192,85.4151,67.2932,156.763,154.489,46.5305,78.7621,3453.29,134.71
2/16/2018,88.3298,44.1539,153.137,26.9766,98.4503,88.2664,74.0265,136.673,129.99,132.557,85.5788,67.3631,156.835,154.695,46.6084,78.9972,3438.12,134.929
2/17/2018,88.3298,44.1539,153.137,26.9766,98.4503,88.2664,74.0265,136.673,129.99,132.557,85.5788,67.3631,156.835,154.695,46.6084,78.9972,3438.12,134.929
2/18/2018,88.3298,44.1539,153.137,26.9766,98.4503,88.2664,74.0265,136.673,129.99,132.557,85.5788,67.3631,156.835,154.695,46.6084,78.9972,3438.12,134.929
2/19/2018,88.3298,44.1539,153.137,26.9766,98.4503,88.2664,74.0265,136.673,129.99,132.557,85.5788,67.3631,156.835,154.695,46.6084,78.9972,3438.12,134.929
2/20/2018,87.8105,44.0053,152.012,26.7772,97.921,87.8167,73.9232,135.015,129.889,131.008,84.9786,67.3631,155.686,154.54,46.4525,78.6949,3429.01,134.747
2/21/2018,87.4989,43.8072,151.146,26.7241,97.7225,87.5305,73.7579,135.078,129.331,130.561,84.8558,67.2,155.039,153.769,46.5305,78.2918,3432.05,134.747
2/22/2018,87.2912,43.7577,151.233,26.6842,97.524,87.4487,73.5513,135.142,129.128,130.771,84.6921,67.0369,153.854,153.615,46.6084,78.2918,3429.01,134.255
2/23/2018,88.5375,44.3768,153.44,27.0031,98.9796,88.757,74.5843,136.258,130.295,132.478,85.7562,68.0388,155.326,154.952,47.232,79.501,3477.56,135.967
2/24/2018,88.5375,44.3768,153.44,27.0031,98.9796,88.757,74.5843,136.258,130.295,132.478,85.7562,68.0388,155.326,154.952,47.232,79.501,3477.56,135.967
2/25/2018,88.5375,44.3768,153.44,27.0031,98.9796,88.757,74.5843,136.258,130.295,132.478,85.7562,68.0388,155.326,154.952,47.232,79.501,3477.56,135.967
2/26/2018,88.901,44.6492,154.133,27.1493,99.5089,89.2067,75.2248,137.087,131.056,133.949,86.261,68.5514,155.901,155.826,47.5437,80.0384,3498.81,136.895
2/27/2018,87.7066,44.1291,151.882,26.8038,98.1857,88.5117,74.4397,135.174,129.584,132.084,85.1013,67.5495,154.213,154.078,47.0761,79.0979,3465.43,135.584
2/28/2018,86.9277,43.6586,150.324,26.538,97.4579,87.7758,73.9645,133.643,128.62,130.141,84.1464,66.9437,151.734,152.998,46.8423,78.2247,3441.15,134.419
3/1/2018,86.5123,43.3119,149.502,26.2855,97.1932,87.2034,73.1587,133.101,127.301,129.012,83.7644,66.6174,150.01,151.403,46.5305,77.5193,3422.94,132.835
3/2/2018,87.1354,43.7577,150.54,26.4583,98.8473,88.1437,73.9851,134.855,128.722,130.719,84.8831,67.2,152.201,153.1,47.3099,78.0231,3486.67,134.492
3/3/2018,87.1354,43.7577,150.54,26.4583,98.8473,88.1437,73.9851,134.855,128.722,130.719,84.8831,67.2,152.201,153.1,47.3099,78.0231,3486.67,134.492
3/4/2018,87.1354,43.7577,150.54,26.4583,98.8473,88.1437,73.9851,134.855,128.722,130.719,84.8831,67.2,152.201,153.1,47.3099,78.0231,3486.67,134.492
3/5/2018,88.9529,44.3025,152.402,26.6709,99.4428,89.452,74.6876,136.322,130.143,132.4,85.7562,68.1087,153.351,154.746,47.6217,79.1651,3529.15,135.858
3/6/2018,89.3164,44.6244,153.137,26.8304,100.038,90.2696,75.452,137.693,131.208,132.82,86.5202,68.598,154.859,156.032,48.0114,79.5346,3571.64,137.059
3/7/2018,89.2125,44.6739,153.137,26.857,100.501,90.3923,75.8652,137.757,132.223,132.426,86.984,68.5747,154.5,157.266,48.479,79.6017,3598.95,137.897
3/8/2018,89.3683,44.8225,153.484,26.8835,101.163,90.842,76.0719,137.916,133.085,131.691,86.984,68.831,154.967,158.243,48.7908,79.8369,3614.12,138.534
3/9/2018,90.6665,45.5407,155.821,27.3088,102.817,92.232,77.3528,139.766,135.369,133.66,88.2391,69.8796,156.62,160.917,49.2584,81.2139,3671.77,140.883
3/10/2018,90.6665,45.5407,155.821,27.3088,102.817,92.232,77.3528,139.766,135.369,133.66,88.2391,69.8796,156.62,160.917,49.2584,81.2139,3671.77,140.883
3/11/2018,90.6665,45.5407,155.821,27.3088,102.817,92.232,77.3528,139.766,135.369,133.66,88.2391,69.8796,156.62,160.917,49.2584,81.2139,3671.77,140.883
3/12/2018,90.4588,45.5654,155.691,27.2423,102.288,92.232,77.4354,139.319,135.571,134.71,88.4574,69.9495,156.835,161.175,49.4143,80.9788,3671.77,140.537
3/13/2018,90.0434,45.3178,154.869,27.0962,101.692,91.905,76.9809,138.937,134.76,133.686,87.9526,69.7165,155.757,160.197,49.2584,80.6429,3650.53,139.626
3/14/2018,89.5241,45.1197,154.133,26.9101,101.295,91.6597,76.8156,138.203,134.404,133.082,87.5843,69.2038,154.572,159.837,49.3363,80.1055,3647.5,139.116
3/15/2018,89.1606,44.9959,153.57,26.8437,100.7,91.4553,76.5677,137.597,134.049,131.717,87.2023,68.831,153.566,159.375,49.1805,79.8033,3626.26,138.898
3/16/2018,89.4722,45.194,154.652,27.0164,101.031,91.4961,76.7123,138.586,134.151,133.266,87.6934,69.2038,153.997,159.477,49.1025,80.3742,3626.26,139.408
3/17/2018,89.4722,45.194,154.652,27.0164,101.031,91.4961,76.7123,138.586,134.151,133.266,87.6934,69.2038,153.997,159.477,49.1025,80.3742,3626.26,139.408
3/18/2018,89.4722,45.194,154.652,27.0164,101.031,91.4961,76.7123,138.586,134.151,133.266,87.6934,69.2038,153.997,159.477,49.1025,80.3742,3626.26,139.408
3/19/2018,88.7971,44.7235,153.181,26.8304,100.369,90.8011,75.8859,137.502,132.476,130.404,86.793,68.365,151.914,157.523,48.7128,79.6689,3586.81,138.279
3/20/2018,88.6413,44.8721,153.354,26.8171,100.766,91.3735,76.4437,137.406,133.44,131.428,86.8885,68.4582,151.555,158.655,49.0246,79.6689,3617.15,139.098
3/21/2018,89.0048,44.9463,153.83,26.8702,101.229,91.4961,76.4437,137.534,133.593,133.424,87.2569,68.5747,151.914,158.809,49.1805,79.9376,3629.29,139.116
3/22/2018,87.2912,43.8072,150.064,26.2855,98.7812,89.5746,74.543,134.6,130.143,129.458,85.2651,66.8971,147.747,154.695,48.2452,77.8552,3538.26,135.694
3/23/2018,85.8891,42.9405,147.164,25.7938,96.7963,87.9393,73.1174,132.049,127.809,126.517,83.6143,65.6155,144.658,151.918,47.5437,76.3102,3468.46,133.145
3/24/2018,85.8891,42.9405,147.164,25.7938,96.7963,87.9393,73.1174,132.049,127.809,126.517,83.6143,65.6155,144.658,151.918,47.5437,76.3102,3468.46,133.145
3/25/2018,85.8891,42.9405,147.164,25.7938,96.7963,87.9393,73.1174,132.049,127.809,126.517,83.6143,65.6155,144.658,151.918,47.5437,76.3102,3468.46,133.145
3/26/2018,87.6547,43.9806,150.54,26.3387,99.112,89.9426,75.0801,134.823,131.259,129.012,85.4288,66.9204,147.495,156.032,48.4011,78.0903,3556.46,136.367
3/27/2018,86.7719,43.1633,148.722,26.0729,97.4579,88.5934,73.2827,133.324,128.214,124.994,83.8463,65.8485,145.196,152.432,47.3099,77.0155,3456.32,133.982
3/28/2018,86.8758,42.99,149.242,26.1128,96.7963,88.6343,72.6216,133.803,126.895,124.285,83.7235,65.5922,144.298,150.786,46.9202,77.0155,3419.91,133.327
3/29/2018,87.7585,43.6339,151.493,26.4051,98.2518,89.7791,73.8818,135.27,128.874,127.253,84.7467,66.5009,146.418,153.152,47.6217,77.9895,3486.67,135.202
3/30/2018,87.7585,43.6339,151.493,26.4051,98.2518,89.7791,73.8818,135.27,128.874,127.253,84.7467,66.5009,146.418,153.152,47.6217,77.9895,3486.67,135.202
3/31/2018,87.7585,43.6339,151.493,26.4051,98.2518,89.7791,73.8818,135.27,128.874,127.253,84.7467,66.5009,146.418,153.152,47.6217,77.9895,3486.67,135.202
4/1/2018,87.7585,43.6339,151.493,26.4051,98.2518,89.7791,73.8818,135.27,128.874,127.253,84.7467,66.5009,146.418,153.152,47.6217,77.9895,3486.67,135.202
4/2/2018,86.1488,42.5938,148.03,25.8869,96.1346,88.1437,72.0844,132.655,125.678,122.815,82.7685,65.1029,142.897,149.398,46.4525,76.243,3389.56,132.034
4/3/2018,87.1873,43.0148,149.588,26.1792,97.1932,89.1249,72.8281,134.504,126.895,124.968,83.7235,65.8252,144.801,150.786,46.8423,77.217,3419.91,133.108
4/4/2018,87.7585,43.4357,151.06,26.3785,98.1857,89.9017,73.6133,136.003,128.417,126.439,84.6648,66.3844,145.771,152.638,47.232,77.788,3474.53,134.31
4/5/2018,88.3817,43.7081,152.142,26.5513,98.8473,90.842,74.1091,136.96,129.128,128.198,85.2924,66.8038,146.957,153.46,47.3099,78.4598,3495.77,134.947
4/6/2018,86.8238,42.7671,149.112,26.0463,96.7963,88.9205,72.3943,134.441,126.185,124.18,83.6962,65.5456,144.442,149.963,46.4525,76.6461,3413.84,131.943
4/7/2018,86.8238,42.7671,149.112,26.0463,96.7963,88.9205,72.3943,134.441,126.185,124.18,83.6962,65.5456,144.442,149.963,46.4525,76.6461,3413.84,131.943
4/8/2018,86.8238,42.7671,149.112,26.0463,96.7963,88.9205,72.3943,134.441,126.185,124.18,83.6962,65.5456,144.442,149.963,46.4525,76.6461,3413.84,131.943
4/9/2018,86.9277,42.8414,149.112,26.0729,97.0609,88.9205,72.3943,134.377,126.794,123.839,83.6825,65.5922,144.37,150.683,46.8423,76.7468,3447.22,132.38
4/10/2018,88.0701,43.6091,151.19,26.3653,98.6488,90.2288,73.7992,135.971,129.077,126.885,85.1832,66.6873,147.028,153.409,47.6217,77.956,3520.05,134.274
4/11/2018,87.9662,43.4853,150.973,26.2722,98.5827,90.147,73.4893,135.844,128.671,127.069,85.1988,66.4776,146.885,152.946,47.5437,77.6537,3517.01,134.073
4/12/2018,88.174,43.8072,151.839,26.3918,99.3104,90.5967,74.2124,136.131,130.092,128.434,85.6904,66.9204,148.537,154.643,48.1672,78.1239,3562.53,135.384
4/13/2018,87.9662,43.5843,151.579,26.3254,98.715,90.3105,73.6133,135.652,128.976,127.752,85.2943,66.664,147.531,153.255,47.8555,77.8552,3526.12,134.692
4/14/2018,87.9662,43.5843,151.579,26.3254,98.715,90.3105,73.6133,135.652,128.976,127.752,85.2943,66.664,147.531,153.255,47.8555,77.8552,3526.12,134.692
4/15/2018,87.9662,43.5843,151.579,26.3254,98.715,90.3105,73.6133,135.652,128.976,127.752,85.2943,66.664,147.531,153.255,47.8555,77.8552,3526.12,134.692
4/16/2018,88.7452,44.0053,153.051,26.5779,99.7074,91.21,74.3157,136.96,129.889,127.83,86.0454,67.4563,149.112,154.386,48.0114,78.6277,3553.43,135.985
4/17/2018,88.9529,44.5006,154.306,26.6842,100.898,91.8232,75.4107,137.725,132.02,129.957,86.9877,67.9456,150.082,156.906,48.9467,79.0979,3620.19,137.423
4/18/2018,89.2645,44.7235,154.609,26.7506,101.229,92.1503,75.6586,137.916,132.426,132.163,87.2745,68.3184,150.333,157.369,49.1025,79.4338,3635.36,137.733
4/19/2018,89.0048,44.4511,153.916,26.6975,100.7,92.0276,75.1421,137.183,131.056,130.771,86.7965,67.9922,149.184,155.723,48.9467,79.1987,3608.05,136.531
4/20/2018,88.5375,44.1539,152.921,26.538,100.303,91.8641,74.6049,136.003,130.041,127.988,86.2912,67.666,146.777,154.54,48.5569,78.7956,3577.7,135.985
4/21/2018,88.5375,44.1539,152.921,26.538,100.303,91.8641,74.6049,136.003,130.041,127.988,86.2912,67.666,146.777,154.54,48.5569,78.7956,3577.7,135.985
4/22/2018,88.5375,44.1539,152.921,26.538,100.303,91.8641,74.6049,136.003,130.041,127.988,86.2912,67.666,146.777,154.54,48.5569,78.7956,3577.7,135.985
4/23/2018,88.4855,44.1044,152.964,26.5646,100.104,92.0276,74.5223,136.29,129.737,126.885,86.182,67.8524,147.423,154.18,48.4011,78.8292,3559.5,136.131
4/24/2018,87.8624,43.5596,151.969,26.352,98.9135,90.9238,73.1381,135.11,127.809,124.758,85.4855,67.1767,146.813,151.815,47.6996,78.0231,3495.77,134.274
4/25/2018,88.3298,43.4853,152.142,26.4317,98.7812,91.2917,72.8075,135.62,127.555,124.312,85.308,67.3165,146.741,151.506,47.3099,78.1575,3474.53,133.655
4/26/2018,88.4855,43.8567,153.007,26.3918,99.4428,91.5779,73.448,134.983,129.128,127.804,85.7996,67.7126,146.31,153.358,47.8555,78.4598,3501.84,134.437
4/27/2018,88.6932,43.8567,153.181,26.4317,99.5751,91.6597,73.5306,134.441,129.077,125.913,85.6357,67.7359,146.346,153.306,47.8555,78.359,3517.01,133.108
4/28/2018,88.6932,43.8567,153.181,26.4317,99.5751,91.6597,73.5306,134.441,129.077,125.913,85.6357,67.7359,146.346,153.306,47.8555,78.359,3517.01,133.108
4/29/2018,88.6932,43.8567,153.181,26.4317,99.5751,91.6597,73.5306,134.441,129.077,125.913,85.6357,67.7359,146.346,153.306,47.8555,78.359,3517.01,133.108
4/30/2018,87.8624,43.5596,151.925,26.1792,99.0458,90.8011,72.9934,132.942,128.316,125.625,84.9666,67.3631,144.55,152.432,47.6996,77.8216,3480.6,131.998
5/1/2018,87.7585,43.6586,151.666,26.1792,98.9135,90.6376,73.262,133.452,128.671,126.15,85.2534,67.5029,144.119,152.843,47.7775,77.8552,3489.7,133.108
5/2/2018,87.3431,43.4357,151.06,26.0596,98.6488,90.4332,73.1174,132.782,128.265,126.622,85.2261,67.0136,143.975,152.38,47.8555,77.2842,3498.81,132.362
5/3/2018,86.8238,43.411,150.713,25.9799,98.4503,90.1879,73.3447,132.208,129.28,125.283,84.9666,66.7572,143.077,153.563,47.9334,76.6125,3498.81,132.617
5/4/2018,87.9143,43.8815,152.575,26.2191,99.5751,91.3735,74.1091,133.739,131.107,127.305,86.0591,67.6427,144.658,155.723,48.4011,77.5193,3541.29,134.237
5/5/2018,87.9143,43.8815,152.575,26.2191,99.5751,91.3735,74.1091,133.739,131.107,127.305,86.0591,67.6427,144.658,155.723,48.4011,77.5193,3541.29,134.237
5/6/2018,87.9143,43.8815,152.575,26.2191,99.5751,91.3735,74.1091,133.739,131.107,127.305,86.0591,67.6427,144.658,155.723,48.4011,77.5193,3541.29,134.237
5/7/2018,88.3298,44.1044,153.224,26.2324,100.501,91.7823,74.7289,134.536,132.071,127.988,86.7828,67.9456,145.268,156.855,48.8687,77.7208,3586.81,135.493
5/8/2018,88.3298,44.2777,153.613,26.2722,101.362,92.2729,75.1008,134.823,132.527,129.196,87.0696,68.1087,145.412,157.42,48.8687,77.956,3605.01,136.222
5/9/2018,88.901,44.6987,154.176,26.4716,102.619,93.1314,75.9272,135.62,134.151,130.062,87.6568,68.5514,145.699,159.375,49.3363,78.5269,3650.53,136.986
5/10/2018,89.3683,45.0454,155.042,26.5646,103.28,93.7856,76.2785,136.545,135.115,131.113,88.0938,69.0407,146.777,160.557,49.5702,79.0979,3680.88,138.042
5/11/2018,89.4722,45.0702,154.999,26.5779,103.346,93.7856,76.4231,136.705,135.876,131.27,88.1621,68.9708,147.352,161.483,49.804,79.1651,3714.26,138.315
5/12/2018,89.4722,45.0702,154.999,26.5779,103.346,93.7856,76.4231,136.705,135.876,131.27,88.1621,68.9708,147.352,161.483,49.804,79.1651,3714.26,138.315
5/13/2018,89.4722,45.0702,154.999,26.5779,103.346,93.7856,76.4231,136.705,135.876,131.27,88.1621,68.9708,147.352,161.483,49.804,79.1651,3714.26,138.315
5/14/2018,89.3683,44.9959,154.869,26.4849,103.148,93.4176,76.2165,136.609,135.369,130.535,87.9299,68.9941,147.208,160.866,49.8819,78.9972,3693.02,138.133
5/15/2018,89.3164,44.8473,154.133,26.3653,102.817,93.1723,75.9479,136.322,134.912,131.06,87.7524,68.8077,146.921,160.3,49.804,78.7956,3693.02,137.533
5/16/2018,89.6799,45.0949,154.652,26.4051,103.479,93.4176,76.2578,137.597,135.419,133.581,88.3942,69.0873,148.429,160.917,49.9599,79.1315,3720.33,138.042
5/17/2018,89.9395,45.194,154.999,26.4716,103.743,93.7447,76.3404,137.98,135.419,133.896,88.7083,69.2738,149.04,160.866,50.0378,79.3666,3741.57,137.988
5/18/2018,89.8357,45.194,154.696,26.4051,104.074,93.7447,76.5057,138.108,135.977,133.345,88.7493,69.2038,149.22,161.535,50.4275,79.1651,3759.78,138.425
5/19/2018,89.8357,45.194,154.696,26.4051,104.074,93.7447,76.5057,138.108,135.977,133.345,88.7493,69.2038,149.22,161.535,50.4275,79.1651,3759.78,138.425
5/20/2018,89.8357,45.194,154.696,26.4051,104.074,93.7447,76.5057,138.108,135.977,133.345,88.7493,69.2038,149.22,161.535,50.4275,79.1651,3759.78,138.425
5/21/2018,90.5107,45.4416,155.691,26.5912,104.603,94.6032,76.8569,138.969,136.383,133.949,89.3638,69.6699,149.758,162.049,50.4275,79.5682,3771.91,139.208
5/22/2018,90.0953,45.1692,155.302,26.4981,103.677,93.9491,76.2371,137.98,135.318,132.793,88.7493,69.367,148.896,160.763,50.1158,79.333,3723.36,138.625
5/23/2018,89.8876,45.2435,155.475,26.4981,103.677,94.8076,76.4024,138.171,136.383,132.767,88.8995,69.4369,148.178,162.049,50.4275,79.1987,3717.29,138.843
