as_of,B14867,B10363,B14965,B09417,B07245,B04762,B12844,B09550,B15851,B14908,B13135,B06850,B00774,B00450,B03777,B05350,B02390,B15191,B06096,B11505
6/13/2020,342.401,140.155,539.875,102.316,93.6798,154.919,82.4054,39.0547,27.3919,70.9524,513.315,214.244,102.239,49.1064,40.0822,97.9846,318.837,45.2818,31.0615,265.815
6/14/2020,342.401,140.155,539.875,102.316,93.6798,154.919,82.4054,39.0547,27.3919,70.9524,513.315,214.244,102.239,49.1064,40.0822,97.9846,318.837,45.2818,31.0615,265.815
6/15/2020,342.155,140.235,541.336,102.589,93.6798,154.742,82.4113,39.0919,27.365,71.0108,513.438,213.861,102.306,49.1089,40.0123,98.0052,318.837,45.2865,31.0212,266.185
6/16/2020,342.648,140.594,545.592,102.316,94.1617,155.155,82.6398,39.1637,27.4456,71.186,515.344,214.817,102.556,49.1114,40.0139,98.7144,319.672,45.4488,31.0672,268.286
6/17/2020,343.14,140.674,545.657,102.407,94.2581,155.369,82.7196,39.1663,27.4725,71.186,515.385,214.817,102.684,49.1628,40.0505,98.6335,320.627,45.611,31.1565,268.31
6/18/2020,343.387,140.963,545.024,102.725,94.3545,155.388,82.7995,39.2034,27.5263,71.2444,515.736,214.817,102.812,49.2632,40.1221,98.6403,320.985,45.6158,31.2889,268.333
6/19/2020,343.633,141.06,545.219,102.725,94.3545,155.442,82.8911,39.2459,27.5263,71.186,516.088,215.008,102.89,49.2707,40.1624,98.7349,321.224,45.6307,31.3407,269.097
6/20/2020,343.633,141.06,545.219,102.725,94.3545,155.442,82.8911,39.2459,27.5263,71.186,516.088,215.008,102.89,49.2707,40.1624,98.7349,321.224,45.6307,31.3407,269.097
6/21/2020,343.633,141.06,545.219,102.725,94.3545,155.442,82.8911,39.2459,27.5263,71.186,516.088,215.008,102.89,49.2707,40.1624,98.7349,321.224,45.6307,31.3407,269.097
6/22/2020,343.633,141.07,545.284,102.725,94.3545,155.46,82.8226,39.214,27.5263,71.186,515.899,214.817,102.895,49.2243,40.1631,98.6675,321.343,45.6354,31.3004,268.775
6/23/2020,343.633,140.939,546.046,102.68,94.2581,155.478,82.7541,39.2167,27.5263,71.186,515.941,214.848,102.9,49.2268,40.1299,98.6743,321.104,45.4825,31.1733,268.452
6/24/2020,343.387,140.879,542.618,102.589,94.2051,155.106,82.7598,39.2194,27.5263,70.8356,515.672,214.848,102.906,49.2783,40.1665,98.4176,320.866,45.4873,31.2628,268.13
6/25/2020,343.387,140.958,541.983,102.771,94.0119,155.124,82.767,39.1876,27.5263,70.894,515.404,214.848,102.911,49.2809,40.1683,98.2488,321.224,45.492,31.2223,267.461
6/26/2020,344.015,141.197,540.77,102.952,94.2051,155.179,82.8608,39.299,27.58,70.7392,516.688,215.231,103.112,49.337,40.2785,98.4311,321.224,45.506,31.404,267.879
6/27/2020,344.015,141.197,540.77,102.952,94.2051,155.179,82.8608,39.299,27.58,70.7392,516.688,215.231,103.112,49.337,40.2785,98.4311,321.224,45.506,31.404,267.879
6/28/2020,344.015,141.197,540.77,102.952,94.2051,155.179,82.8608,39.299,27.58,70.7392,516.688,215.231,103.112,49.337,40.2785,98.4311,321.224,45.506,31.404,267.879
6/29/2020,344.015,141.21,539.44,103.043,94.0119,155,82.8664,39.3016,27.5532,70.7392,516.191,215.039,103.116,49.339,40.2803,98.3636,321.104,45.5107,31.3202,267.902
6/30/2020,343.768,141.362,540.897,103.043,94.1085,155.207,82.8777,39.3043,27.5532,70.8563,516.585,215.231,103.122,49.3412,40.2488,98.4581,321.463,45.5153,31.3245,268.273
7/1/2020,344.015,141.441,543.059,103.095,94.3017,155.028,82.9593,39.3415,27.58,70.8563,516.936,215.422,103.188,49.3441,40.2506,98.7289,321.224,45.5198,31.3706,268.99
7/2/2020,344.755,141.831,545.401,103.142,94.6882,155.49,83.204,39.4557,27.6338,71.0903,518.222,215.997,103.458,49.401,40.3277,99.1757,322.42,45.696,31.5552,270.123
7/3/2020,344.755,141.831,545.401,103.142,94.6882,155.49,83.204,39.4557,27.6338,71.0903,518.222,215.997,103.458,49.401,40.3277,99.1757,322.42,45.696,31.5552,270.123
7/4/2020,344.755,141.831,545.401,103.142,94.6882,155.49,83.204,39.4557,27.6338,71.0903,518.222,215.997,103.458,49.401,40.3277,99.1757,322.42,45.696,31.5552,270.123
7/5/2020,344.755,141.831,545.401,103.142,94.6882,155.49,83.204,39.4557,27.6338,71.0903,518.222,215.997,103.458,49.401,40.3277,99.1757,322.42,45.696,31.5552,270.123
7/6/2020,345.248,141.981,547.562,103.236,94.7848,155.702,83.2094,39.4929,27.6875,71.3829,518.693,216.188,103.526,49.403,40.3295,99.4668,322.779,45.8586,31.6013,270.493
7/7/2020,345.741,142.342,547.625,103.377,95.0747,155.915,83.438,39.5647,27.7413,71.3829,519.667,216.571,103.716,49.503,40.4011,99.7375,323.497,46.0212,31.9072,271.211
7/8/2020,345.741,142.351,548.385,103.377,94.9781,155.737,83.4436,39.5326,27.7413,71.4414,519.395,216.571,103.599,49.505,40.4028,99.6563,323.737,45.8677,31.8667,271.234
7/9/2020,346.728,142.853,548.444,103.706,95.1713,155.951,83.6721,39.6389,27.822,71.5584,520.681,216.954,103.85,49.605,40.5446,99.9271,324.934,46.0301,32.2159,272.298
7/10/2020,346.234,142.6,548.617,103.659,95.0747,155.613,83.5388,39.5777,27.7951,71.6169,519.786,216.763,103.746,49.5621,40.4799,99.7579,324.575,45.8856,32.0512,271.673
7/11/2020,346.234,142.6,548.617,103.659,95.0747,155.613,83.5388,39.5777,27.7951,71.6169,519.786,216.763,103.746,49.5621,40.4799,99.7579,324.575,45.8856,32.0512,271.673
7/12/2020,346.234,142.6,548.617,103.659,95.0747,155.613,83.5388,39.5777,27.7951,71.6169,519.786,216.763,103.746,49.5621,40.4799,99.7579,324.575,45.8856,32.0512,271.673
7/13/2020,346.234,142.607,547.271,103.612,95.3645,155.826,83.6185,39.6495,27.822,71.6169,520.527,216.763,103.813,49.564,40.5166,99.9544,324.575,46.0478,32.2272,272.39
7/14/2020,346.974,142.826,548.024,103.753,95.3645,155.851,83.6238,39.652,27.8757,71.8509,520.566,217.145,103.758,49.6151,40.5533,100.049,325.293,46.0523,32.2314,272.413
7/15/2020,346.974,142.975,550.185,103.847,95.5578,156.064,83.7036,39.6545,27.8757,72.1435,520.917,217.337,103.88,49.617,40.555,100.408,325.891,46.2149,32.2775,272.783
7/16/2020,347.467,143.265,550.943,103.988,95.751,156.083,83.7833,39.7261,27.9295,72.3775,521.58,217.72,104.009,49.668,40.5918,100.591,326.49,46.2195,32.3669,273.153
7/17/2020,347.221,143.29,552.513,104.035,95.8476,156.136,83.8735,39.7335,27.9295,72.3775,521.93,217.72,104.026,49.6249,40.597,100.773,326.49,46.2328,32.4188,273.57
7/18/2020,347.221,143.29,552.513,104.035,95.8476,156.136,83.8735,39.7335,27.9295,72.3775,521.93,217.72,104.026,49.6249,40.597,100.773,326.49,46.2328,32.4188,273.57
7/19/2020,347.221,143.29,552.513,104.035,95.8476,156.136,83.8735,39.7335,27.9295,72.3775,521.93,217.72,104.026,49.6249,40.597,100.773,326.49,46.2328,32.4188,273.57
7/20/2020,347.961,143.509,555.372,104.129,96.0409,156.348,84.0276,39.7706,27.9832,72.5531,522.983,218.103,104.155,49.6759,40.6337,101.058,327.327,46.3952,32.7247,274.287
7/21/2020,348.7,143.939,557.529,104.269,96.524,156.757,84.1816,39.8769,28.0639,72.8456,524.58,218.294,104.283,49.7757,40.6704,101.504,328.524,46.5579,32.9873,275.698
7/22/2020,349.194,144.228,558.988,104.41,96.6206,156.979,84.3357,39.9141,28.1176,73.0797,525.241,218.677,104.412,49.8267,40.7071,101.687,329.362,46.7204,33.1199,276.068
7/23/2020,349.44,144.586,558.344,104.504,96.8139,157.192,84.4897,39.9858,28.1983,73.1967,526.215,219.06,104.602,49.8777,40.7787,101.87,330.2,46.8828,33.3832,277.132
7/24/2020,349.44,144.541,558.509,104.551,96.7752,157.048,84.431,39.9589,28.1983,73.1382,525.943,219.093,104.618,49.8348,40.7838,101.7,330.2,46.8961,33.3917,276.855
7/25/2020,349.44,144.541,558.509,104.551,96.7752,157.048,84.431,39.9589,28.1983,73.1382,525.943,219.093,104.618,49.8348,40.7838,101.7,330.2,46.8961,33.3917,276.855
7/26/2020,349.44,144.541,558.509,104.551,96.7752,157.048,84.431,39.9589,28.1983,73.1382,525.943,219.093,104.618,49.8348,40.7838,101.7,330.2,46.8961,33.3917,276.855
7/27/2020,349.44,144.34,559.265,104.504,96.6783,157.066,84.3655,39.927,28.1983,73.4307,525.437,219.093,104.501,49.7878,40.7155,101.632,330.319,46.7425,33.2643,276.531
7/28/2020,349.731,144.557,558.629,104.645,96.7752,157.279,84.4455,39.9642,28.2252,73.4892,526.411,219.477,104.63,49.8384,40.7871,101.639,331.157,46.9049,33.3539,276.901
7/29/2020,349.978,144.636,561.487,104.786,96.8721,157.499,84.5999,40.0013,28.2521,73.7238,526.761,219.477,104.759,49.8894,40.7888,101.645,331.291,46.9094,33.3567,277.271
7/30/2020,350.719,144.925,561.541,104.833,97.0658,157.908,84.6792,40.0729,28.3327,73.6652,527.424,219.86,104.887,49.9404,40.8605,101.828,332.011,46.9135,33.4465,277.641
7/31/2020,350.966,145.088,562.311,104.833,97.1627,158.155,84.6971,40.0748,28.3327,73.7238,528.086,220.052,105.021,49.9915,40.8655,101.923,332.611,47.0759,33.4986,278.011
8/1/2020,350.966,145.088,562.311,104.833,97.1627,158.155,84.6971,40.0748,28.3327,73.7238,528.086,220.052,105.021,49.9915,40.8655,101.923,332.611,47.0759,33.4986,278.011
8/2/2020,350.966,145.088,562.311,104.833,97.1627,158.155,84.6971,40.0748,28.3327,73.7238,528.086,220.052,105.021,49.9915,40.8655,101.923,332.611,47.0759,33.4986,278.011
8/3/2020,350.719,144.956,563.772,104.786,97.1627,158.173,84.7773,40.117,28.3327,73.6065,528.203,220.052,105.027,49.9496,40.8673,101.942,332.011,47.0803,33.458,278.034
8/4/2020,351.707,145.527,564.53,105.068,97.5502,158.387,85.0062,40.1888,28.4133,73.8998,529.491,220.628,105.218,50.0498,40.9391,102.213,333.332,47.2432,33.6779,279.101
8/5/2020,351.707,145.394,565.288,104.927,97.4533,158.404,84.8624,40.1566,28.4402,74.0757,528.905,220.628,105.163,50.0028,40.8708,102.308,333.572,47.2475,33.594,279.124
8/6/2020,352.201,145.755,566.046,105.068,97.6471,158.618,85.0168,40.2284,28.494,74.193,529.568,221.011,105.292,50.0539,40.9427,102.491,334.412,47.2525,33.7271,279.843
8/7/2020,351.707,145.64,566.21,104.974,97.5502,158.672,84.958,40.201,28.4671,74.0757,529.607,220.82,105.248,50.0111,40.913,102.497,333.812,47.2658,33.6491,279.565
8/8/2020,351.707,145.64,566.21,104.974,97.5502,158.672,84.958,40.201,28.4671,74.0757,529.607,220.82,105.248,50.0111,40.913,102.497,333.812,47.2658,33.6491,279.565
8/9/2020,351.707,145.64,566.21,104.974,97.5502,158.672,84.958,40.201,28.4671,74.0757,529.607,220.82,105.248,50.0111,40.913,102.497,333.812,47.2658,33.6491,279.565
8/10/2020,351.707,145.578,564.866,104.927,97.5502,158.688,84.8889,40.1687,28.4402,74.1344,529.097,220.628,105.132,49.9641,40.8797,102.429,333.692,47.2702,33.5218,279.24
8/11/2020,350.225,144.813,564.923,104.551,97.2596,158.315,84.6697,40.0672,28.3327,73.9584,527.886,219.668,104.954,49.77,40.7763,101.906,332.011,47.1161,33.2643,278.567
8/12/2020,349.978,144.751,564.979,104.457,96.9689,158.332,84.4533,40.0004,28.3327,73.9584,526.988,219.477,104.837,49.7721,40.708,101.736,331.771,47.1207,33.0936,277.894
8/13/2020,348.99,144.198,565.039,104.129,96.5815,158.156,84.235,39.8989,28.2789,73.6652,525.466,218.901,104.536,49.627,40.6046,101.214,330.451,46.9665,32.7927,276.526
8/14/2020,348.743,144.013,564.507,104.035,96.4846,158.211,84.1019,39.8714,28.2252,73.5479,524.88,218.709,104.492,49.6333,40.5748,100.956,330.091,46.8213,32.6279,275.899
8/15/2020,348.743,144.013,564.507,104.035,96.4846,158.211,84.1019,39.8714,28.2252,73.5479,524.88,218.709,104.492,49.6333,40.5748,100.956,330.091,46.8213,32.6279,275.899
8/16/2020,348.743,144.013,564.507,104.035,96.4846,158.211,84.1019,39.8714,28.2252,73.5479,524.88,218.709,104.492,49.6333,40.5748,100.956,330.091,46.8213,32.6279,275.899
8/17/2020,348.99,144.163,565.967,104.082,96.4846,158.226,84.1073,39.8736,28.2789,73.6065,525.307,218.901,104.56,49.6844,40.6116,100.975,330.331,46.8258,32.6742,275.922
8/18/2020,349.237,144.314,566.725,104.316,96.4846,158.441,84.2617,39.9106,28.3327,73.6065,525.659,219.093,104.75,49.7354,40.6484,100.805,330.571,46.8302,32.7639,275.945
8/19/2020,348.249,144.253,566.077,104.269,96.4846,158.459,84.1925,39.8783,28.3327,73.5479,525.385,219.093,104.633,49.6884,40.6152,100.812,330.451,46.8346,32.5932,275.621
8/20/2020,349.731,144.543,566.837,104.457,96.5815,158.477,84.3469,39.9499,28.3865,73.6652,526.049,219.477,104.762,49.7887,40.6869,100.995,331.291,46.9975,32.7697,275.992
8/21/2020,349.978,144.711,567.705,104.551,96.7752,158.532,84.4372,39.9917,28.4133,73.8411,526.712,219.477,104.904,49.7948,40.7274,101.001,332.011,47.0104,32.952,276.757
8/22/2020,349.978,144.711,567.705,104.551,96.7752,158.532,84.4372,39.9917,28.4133,73.8411,526.712,219.477,104.904,49.7948,40.7274,101.001,332.011,47.0104,32.952,276.757
8/23/2020,349.978,144.711,567.705,104.551,96.7752,158.532,84.4372,39.9917,28.4133,73.8411,526.712,219.477,104.904,49.7948,40.7274,101.001,332.011,47.0104,32.952,276.757
8/24/2020,350.225,144.72,567.762,104.504,96.7336,158.55,84.368,39.9596,28.4402,74.0757,526.516,219.509,104.91,49.7969,40.6938,101.109,332.371,47.0147,32.8678,276.78
8/25/2020,349.484,144.519,568.524,104.316,96.5393,158.567,84.2283,39.8927,28.3865,73.9584,525.93,219.317,104.792,49.7008,40.6255,100.851,331.651,47.0189,32.7401,276.107
8/26/2020,349.237,144.46,569.317,104.269,96.5393,158.578,84.2335,39.8605,28.3865,73.8998,525.968,219.125,104.86,49.7026,40.6273,100.769,331.411,46.8647,32.6124,276.13
8/27/2020,348.002,144.051,569.371,103.894,96.1508,158.204,83.9405,39.759,28.3058,73.4306,524.445,218.548,104.559,49.5576,40.4888,100.335,329.561,46.7105,32.2236,274.762
8/28/2020,348.333,144.217,570.239,104.035,96.2479,158.651,84.0304,39.8007,28.3327,73.6969,524.798,218.74,104.7,49.6134,40.5293,100.43,330.163,46.8819,32.1886,275.179
8/29/2020,348.333,144.217,570.239,104.035,96.2479,158.651,84.0304,39.8007,28.3327,73.6969,524.798,218.74,104.7,49.6134,40.5293,100.43,330.163,46.8819,32.1886,275.179
8/30/2020,348.333,144.217,570.239,104.035,96.2479,158.651,84.0304,39.8007,28.3327,73.6969,524.798,218.74,104.7,49.6134,40.5293,100.43,330.163,46.8819,32.1886,275.179
8/31/2020,349.323,144.716,571.139,104.129,96.5393,158.873,84.1844,39.8716,28.4133,73.8145,525.852,219.317,104.911,49.7137,40.6012,100.715,331.247,46.8949,32.4091,275.596
9/1/2020,350.312,145.148,573.313,104.457,96.8307,159.089,84.4967,40.0128,28.494,74.0498,527.458,219.701,105.225,49.8646,40.7083,100.986,332.21,47.0583,32.673,277.016
9/2/2020,351.055,145.58,574.075,104.692,97.122,159.513,84.6515,40.0846,28.5746,74.4615,528.751,220.278,105.416,49.9651,40.7803,101.435,333.534,47.2212,32.9806,278.086
9/3/2020,351.302,145.73,570.612,104.833,97.122,159.531,84.6568,40.087,28.6015,74.2262,528.792,220.47,105.423,50.0166,40.7822,101.442,334.015,47.2257,32.9834,278.11
9/4/2020,349.323,144.639,568.729,104.316,96.4422,158.814,84.3048,39.9231,28.4402,73.7557,526.329,219.317,105.016,49.7311,40.6141,100.565,331.126,47.0846,32.4723,276.462
9/5/2020,349.323,144.639,568.729,104.316,96.4422,158.814,84.3048,39.9231,28.4402,73.7557,526.329,219.317,105.016,49.7311,40.6141,100.565,331.126,47.0846,32.4723,276.462
9/6/2020,349.323,144.639,568.729,104.316,96.4422,158.814,84.3048,39.9231,28.4402,73.7557,526.329,219.317,105.016,49.7311,40.6141,100.565,331.126,47.0846,32.4723,276.462
9/7/2020,349.323,144.639,568.729,104.316,96.4422,158.814,84.3048,39.9231,28.4402,73.7557,526.329,219.317,105.016,49.7311,40.6141,100.565,331.126,47.0846,32.4723,276.462
9/8/2020,349.57,144.86,565.26,104.363,96.4422,158.832,84.3102,39.8906,28.4671,73.8145,526.491,219.317,105.023,49.8317,40.6509,100.592,331.487,46.9302,32.5187,276.137
9/9/2020,349.323,144.729,567.432,104.316,96.4422,158.85,84.2408,39.8929,28.4402,73.9321,526.218,219.125,105.029,49.7358,40.6176,100.51,331.247,46.9347,32.3909,276.161
9/10/2020,349.818,145.02,567.489,104.41,96.6364,159.07,84.3211,39.93,28.494,73.8145,526.885,219.509,105.097,49.7873,40.6545,100.606,331.608,47.0981,32.5678,276.534
9/11/2020,350.065,145.192,566.957,104.457,96.6364,159.126,84.3986,39.972,28.5209,73.9321,527.238,219.701,105.177,49.8436,40.6949,100.789,331.848,47.1117,32.6198,276.605
9/12/2020,350.065,145.192,566.957,104.457,96.6364,159.126,84.3986,39.972,28.5209,73.9321,527.238,219.701,105.177,49.8436,40.6949,100.789,331.848,47.1117,32.6198,276.605
9/13/2020,350.065,145.192,566.957,104.457,96.6364,159.126,84.3986,39.972,28.5209,73.9321,527.238,219.701,105.177,49.8436,40.6949,100.789,331.848,47.1117,32.6198,276.605
9/14/2020,350.312,145.274,567.721,104.551,96.6364,159.144,84.4024,39.9744,28.5478,74.1674,527.36,219.894,105.183,49.8951,40.6967,100.899,332.45,47.1161,32.6231,276.629
9/15/2020,350.312,145.354,569.189,104.551,96.7336,159.16,84.4085,39.9421,28.5478,74.1674,527.4,219.701,105.251,49.8483,40.6636,100.817,332.21,47.1205,32.6259,277.002
9/16/2020,350.312,145.363,569.248,104.504,96.7336,159.172,84.4222,39.9446,28.5478,74.1674,527.128,219.509,105.257,49.8506,40.6654,100.913,332.33,47.1253,32.5852,277.026
9/17/2020,350.312,145.442,567.896,104.598,96.7336,159.189,84.428,39.9469,28.6015,74.285,527.169,219.701,105.325,49.8529,40.6672,100.919,332.691,47.1297,32.6315,277.05
9/18/2020,350.065,145.328,568.069,104.457,96.7336,159.046,84.3688,39.9194,28.5478,74.0498,526.897,219.509,105.22,49.8598,40.6725,100.926,332.089,47.1431,32.5965,277.122
9/19/2020,350.065,145.328,568.069,104.457,96.7336,159.046,84.3688,39.9194,28.5478,74.0498,526.897,219.509,105.22,49.8598,40.6725,100.926,332.089,47.1431,32.5965,277.122
9/20/2020,350.065,145.328,568.069,104.457,96.7336,159.046,84.3688,39.9194,28.5478,74.0498,526.897,219.509,105.22,49.8598,40.6725,100.926,332.089,47.1431,32.5965,277.122
9/21/2020,349.818,145.267,565.305,104.41,96.5393,158.867,84.3003,39.9218,28.5209,73.7557,526.393,219.317,105.165,49.8621,40.6744,100.771,331.487,46.9885,32.5993,276.448
9/22/2020,349.818,145.346,565.364,104.457,96.5393,158.684,84.3078,39.9241,28.5209,73.7557,526.12,219.317,105.171,49.9135,40.6762,100.778,331.367,46.9929,32.5739,276.123
9/23/2020,349.075,145.003,564.015,104.269,96.3451,158.502,84.2381,39.8917,28.494,73.2851,525.848,218.963,105.116,49.8665,40.6781,100.52,330.284,46.9975,32.5178,276.147
